date,title,url,detail_title,full_text,date_text
2024-08-01,HBB TOPLU TAŞIMADA ÇÖZÜM ÜRETİYOR,https://hatay.bel.tr/haberler/hbb-toplu-tasimada-cozum-uretiyor,HBB TOPLU TAŞIMADA ÇÖZÜM ÜRETİYOR,"HBB TOPLU TAŞIMADA ÇÖZÜM ÜRETİYOR

ESNAFA BİLGİLENDİRME TOPLANTISI YAPILDI

Hatay Büyükşehir Belediyesi, il genelinde toplu taşıma hizmetlerinde yaşanan sorunları çözmek, vatandaşların daha sağlıklı ve konforlu hizmet almalarını sağlamak ve toplu taşıma esnaflarını mağdur etmemek adına çalışmalarını sürdürüyor.

HBB Ulaşım Dairesi Başkanlığı tarafından Antakya ve Defne ilçelerinde “Elektronik Ücret Toplama Sistemi” içerisinde toplu taşıma hizmeti veren esnaflara sistemle ilgili bilgilendirme toplantısı gerçekleştirildi.

HBB Ulaşım Daire Başkanı M. Umut Arpacı başkanlığında düzenlenen, trafikten sorumlu İl Emniyet Müdür Yardımcısı 2. Sınıf Emniyet Müdürü İrfan Solakoğlu, Trafik Denetleme Şube Müdür Vekili Başkomiser Uğur Zengin, Toplu Ulaşım Şube Müdürü Nazmi Öztekin, Zabıta Müdürü Bahiddin Gündüzalp ve toplu taşıma kooperatif başkanlarının da yer aldığı toplantıda il genelinde toplu taşıma hizmetlerinde yaşanan problemler de görüşülerek çözüme yönelik planlamalar yapıldı.

Toplantıda ihtiyaç oluşan bölgelerde yeni güzergâhların planlanması, vatandaşların mağdur olmaması ve ulaşımlarının kolaylaştırılması adına sefer saatlerinin ileriye çekilmesi ve sefer sayılarının arttırılması konularında işleticilere bilgilendirmeler yapıldı.

Ulaşım Daire Başkanlığı yetkilileri, il genelinde faaliyet gösteren toplu taşımada gelişen yeni ihtiyaçlar ve talepler doğrultusunda çalışmaların devam edeceğini vatandaşların gerekli bilgilere sosyal medya hesaplarından ve Hatay Kart mobil uygulaması üzerinden ulaşabileceklerini ifade etti.

Haberin görsellerini aşağıdaki linkten indirebilirsiniz.

https://we.tl/t-ssvspdnpA3",01.08.2024
2024-08-01,DEFNE AŞAĞI HARBİYE MAHALLESİ’NE ATIK SU HATTI,https://hatay.bel.tr/haberler/defne-asagi-harbiye-mahallesine-atik-su-hatti,DEFNE AŞAĞI HARBİYE MAHALLESİ’NE ATIK SU HATTI,"DEFNE AŞAĞI HARBİYE MAHALLESİ’NE ATIK SU HATTI

Hatay Büyükşehir Belediyesi Su ve Kanalizasyon İdaresi Genel Müdürlüğü (HATSU), atık su tahliye hattı olmayan bölgelerde altyapı çalışmalarını sürdürüyor.

HATSU tarafından atık su tahliyesini daha sağlıklı bir şekilde gerçekleştirmek ve vatandaşlara temiz bir çevre imkânı sunabilmek için Defne ilçesinde yeni bir hat inşası tamamlandı.

Büyükşehir ekiplerince Aşağı Harbiye Mahallesi Bilge Sokak'ta 200’lük korage borular ile 160 metre atık su hattı döşenerek bölgenin atık su sorunu çözüme kavuşturuldu.

Yetkililer, bu tür projelerle vatandaşların yaşam standartlarını arttırmaya çalıştıklarını ve hizmetlerin Hatay’ın tüm ilçelerinde de devam edeceğini belirtti.

Not: Haberin fotoğraflarını aşağıdaki linkten indirebilirsiniz:

Fotoğraf:  https://we.tl/t-BgF0QvZKpR",01.08.2024
2024-08-01,TEMMUZ’DA 229 HEKTAR ALAN DRONE İLE İLAÇLANDI,https://hatay.bel.tr/haberler/temmuzda-229-hektar-alan-drone-ile-ilaclandi,TEMMUZ’DA 229 HEKTAR ALAN DRONE İLE İLAÇLANDI,"TEMMUZ’DA 229 HEKTAR ALAN DRONE İLE İLAÇLANDI

Hatay Büyükşehir Belediyesi, yaz aylarında artan sinek, haşere ve kemirgenlere karşı ilaçlama çalışmalarına gece gündüz etkin bir şekilde il genelinde devam ediyor.

HBB Sağlık ve Sosyal Hizmetler Dairesi Başkanlığı tarafından, kurum planlaması ve vatandaşlardan gelen talepler doğrultusunda Temmuz ayı boyunca il genelinde 136 bin 508 noktada ilaçlama çalışmaları gerçekleştirildi.

HBB HAŞERE VE SİNEKLE MÜCADELEDE ISRARLI

İl, ilçe merkezleri ve kırsal alanlarda insan sağlığını korumak amacıyla uzman personellerce yürütülen çalışmalar sinek ve haşerelerin ürediği dere, su kanalı, gölet, kanalizasyon, sazlık alan, bataklık, foseptik, gübrelik alan, çöplük vb. yerlerde yoğunlaştırıldı.

7/24 çalışma esasıyla hareket eden Büyükşehir İlaçlama Birimi, gündüzleri genel haşere ilaçlaması ve larvalarla; geceleri ise sivrisinek ve uçkunlarla 68 ilaçlama aracı ve teknolojik ekipmanlarla mücadele ediyor.

Karadan ulaşımın sağlanamadığı noktalar da ise ilk kez bu yıl uygulamaya başlanan drone ile ilaçlama faaliyetleri gerçekleştiren ekipler il genelinde 229 hektar alanda ise drone ile ilaçlama yaptı.

TALEPLER 444 12 06 VE ALO 153 HATLARINDAN YAPILABİLİR

Yetkililer, insanların yoğun olarak yaşam sürdüğü mahalleler, konteyner kentler ve resmi kurumlar başta olmak üzere şehrin dört bir yanında yıl boyunca insan sağlığına zarar veren haşerelere karşı ilaçlama çalışmalarının sürdürüleceğini belirterek, vatandaşların taleplerini HBB’nin sosyal medya hesaplarına, 444 12 06 ve Alo 153 hattına iletebileceklerini kaydetti.

Haberin görsellerini aşağıdaki linkten indirebilirsiniz.

https://we.tl/t-Ny38nkKIAc

https://we.tl/t-ghEXDCDlKs",01.08.2024
2024-07-31,DİLENCİNİN ÜZERİNDEN 19 BİN 765 LİRA ÇIKTI,https://hatay.bel.tr/haberler/dilencinin-uzerinden-19-bin-765-lira-cikti,DİLENCİNİN ÜZERİNDEN 19 BİN 765 LİRA ÇIKTI,"DİLENCİNİN ÜZERİNDEN 19 BİN 765 LİRA ÇIKTI

HBB ZABITASI DİLENCİLERİ AFFETMEDİ

Hatay Büyükşehir Belediyesi halkın vicdani duygularını istismar ederek para toplayan dilencilere karşı etkili denetimler gerçekleştiriyor.

HBB Zabıta Dairesi Başkanlığı Hatay genelinde halkın huzurunu muhafaza etmek, asayişi sağlamak, dilencilere karşı faaliyetler yürütmek gibi konularda denetimlerini düzenli aralıklarla sürdürüyor.

Zabıta rutin devriyesi esnasında Antakya Haraparası Mahallesinde vatandaşların dini ve manevi duygularını istismar ederek, bir günde 19 bin 765 lira toplayan dilenciyi yakalayıp idari yaptırım tutanağı düzenledi ve üzerinden çıkan paraya kamuya aktarılmak üzere el konuldu.

Yetkililer kolay yoldan para kazanmayı meslek edinmiş dilencilerin vatandaşın manevi duygularına dokunarak kısa sürede yüksek miktarda paralar topladığını ifade ederek, bu tür kişilere karşı dikkatli olunması ve para verilmemesi gerektiğini belirterek vatandaşları uyardı.

Not: Haberin görsellerini aşağıdaki linkten indirebilirsiniz:

https://we.tl/t-u8bI3TS8mm

https://we.tl/t-fgFnoMvxse",31.07.2024
2024-07-31,HBB YOL YATIRIMLARINA DEVAM EDİYOR,https://hatay.bel.tr/haberler/hbb-yol-yatirimlarina-devam-ediyor,HBB YOL YATIRIMLARINA DEVAM EDİYOR,"HBB YOL YATIRIMLARINA DEVAM EDİYOR

HATAY’DA YOL ÇALIŞMALARI ARALIKSIZ SÜRÜYOR

Hatay Büyükşehir Belediyesi, il genelindeki yolların standartlarının artırılması ve ulaşımın daha güvenli hale getirilmesi amacıyla Antakya ve İskenderun’da çeşitli yol ve altyapı çalışmalarına hız verdi.

Fen İşleri Dairesi Başkanlığınca Antakya'ya bağlı Tanışma ve Bozhöyük Mahallelerini birbirine bağlayan 2300 metre uzunluğundaki yolun beton asfalt serimine başlandı.

Akcurun ve Bitiren Mahalleleri arasındaki 1800 metrelik bağlantı yolunda da asfalt öncesi zemin iyileştirme ve asfalt öncesi hazırlık çalışmaları yapılıyor.

İSKENDERUN'DA YOL İYİLEŞTİRMELERİ HIZLANDI

İskenderun’da ise Denizciler Mahallesi Çamlık Yolu üzerinde asfalt uygulamasından önce yolun düzgün bir zemin kazanmasını sağlamak amacıyla trimer kazı çalışmaları başladı.

Sakarya Mahallesi’nde bölgeyi estetik bir görünüme kavuşturmak için asfalt uygulamasının ardından orta refüj çalışmaları gerçekleştiriliyor.

Yetkililer, yol yatırımları ve çalışmalarına yönelik projelerle hem şehir içi ulaşımı iyileştirmeyi hem de yaşam kalitesini artırmayı hedeflediklerini vurguladı.

Not: Haberin video ve fotoğraflarını aşağıdaki linklerden indirebilirsiniz:

Video: https://we.tl/t-VR9qvGcQe2

Fotoğraf: https://we.tl/t-TdMTZlrEV6",31.07.2024
2024-07-31,"HBB, UYGUN FİYATLARLA KUAFÖRLÜK HİZMETİNE DEVAM EDİYOR",https://hatay.bel.tr/haberler/hbb-uygun-fiyatlarla-kuaforluk-hizmetine-devam-ediyor,"HBB, UYGUN FİYATLARLA KUAFÖRLÜK HİZMETİNE DEVAM EDİYOR","HBB, UYGUN FİYATLARLA KUAFÖRLÜK HİZMETİNE DEVAM EDİYOR

Hatay Büyükşehir Belediyesi ile İstanbul Kuaförler Derneği iş birliğiyle açılan berber ve kuaför salonu vatandaşlara yönelik uygun fiyatlarla hizmetlerine devam ediyor.

HBB'nin Antakya Kisecik Yerleşkesi İller Bahçesi Alanı’nda hizmet veren işletme, hem kadınlara hem de erkeklere yönelik kapsamlı kişisel bakım hizmetleri sunuyor.

Kuaförlük hizmetleri; saç kesim ve bakımıyla sınırlı kalmayıp sakal düzenleme, saç boyama gibi çeşitli işlemleri de içeriyor.

Alanında uzman personeller tarafından 09.00 - 17.00 saatleri arasında hizmet veren kuaför salonundan hizmet almak isteyen vatandaşlar, 0537 953 15 05 numaralı hat üzerinden randevu oluşturulabilir.

Her yaş grubuna hitap eden modern ve hijyenik bir ortamda sunulan hizmetler, vatandaşların kişisel bakım ihtiyaçlarını karşılamayı amaçlarken işletme, çağdaş tasarımı ve konforlu atmosferiyle, tüm ziyaretçilerine daha güzel ve bakımlı görünme fırsatı tanıyor.

Not: Haberin video ve fotoğraflarını aşağıdaki linklerden indirebilirsiniz:

Fotoğraf: https://we.tl/t-yrPf8zkKAK

Video: https://we.tl/t-WLPlS5osLI",31.07.2024
2024-07-31,HABİBİ NECCAR SOSYAL TESİSLERİ MİSAFİRLERİNİ BEKLİYOR,https://hatay.bel.tr/haberler/habibi-neccar-sosyal-tesisleri-misafirlerini-bekliyor,HABİBİ NECCAR SOSYAL TESİSLERİ MİSAFİRLERİNİ BEKLİYOR,"HABİBİ NECCAR SOSYAL TESİSLERİ MİSAFİRLERİNİ BEKLİYOR

ANTAKYA’YA BİR DE BURADAN BAKIN

Hatay Büyükşehir Belediyesi bünyesinde Habib-i Neccar Dağı eteklerinde, İzmir Caddesi üzerinde kurulan Habib-i Neccar Sosyal Tesisleri vatandaşlara hizmet vermeye devam ediyor.

Hatay Büyükşehir Belediyesi tarafından vatandaşların hizmetine sunulan tesisler 6 Şubat’ta yaşanan depremlerin ardından uzunca bir süre kapalı kalarak geçtiğimiz aylarda yeniden hizmete açılmıştı.

Gerçekleştirilen bakım ve onarım çalışmalarının tamamlanmasının ardından geçtiğimiz aylarda yeniden vatandaşın hizmetine sunulan Habibi Neccar Sosyal Tesisleri, vatandaşların ailece ziyaret edebilecekleri, piknik yapabilecekleri, Antakya’yı kuşbakışı izleyebilecekleri, yoğun iş temposundan bir nebze de olsun uzaklaşarak dinlenip nefes alabilecekleri, sohbet edip yemek yiyerek çay-kahve içebilecekleri bir mekan olarak hizmet vermeye devam ediyor.

Sabah 09.00 ile gece 24.00 saatleri arasında hizmet veren tesisleri ziyaret eden misafirler kentin meşhur kahvaltısı, birbirinden lezzetli kebap çeşitleri, sıcak ve soğuk içeceklerin yanı sıra pasta çeşitleri ve haytalı gibi lezzetleri de tatma imkanı buluyor.

Haberin görsellerini aşağıdaki linkten indirebilirsiniz.

https://we.tl/t-qKYk7Wtmyr

https://we.tl/t-RY0moNoZyL",31.07.2024
2024-07-30,ÇAKIRYİĞİT MAHALLESİ’NDE İÇME SUYU KAPASİTESİ ARTTIRILDI,https://hatay.bel.tr/haberler/cakiryigit-mahallesinde-icme-suyu-kapasitesi-arttirildi,ÇAKIRYİĞİT MAHALLESİ’NDE İÇME SUYU KAPASİTESİ ARTTIRILDI,"ÇAKIRYİĞİT MAHALLESİ’NDE İÇME SUYU KAPASİTESİ ARTTIRILDI

Hatay Büyükşehir Belediyesi, Başkan Mehmet Öntürk’ün Hatay’da susuz mahalle kalmayacak sözlerinden hareketle il genelinde yeni içme suyu hatları oluşturulması, mevcut şebekenin bakım ve onarımı çalışmalarına devam ediyor.

HBB Su ve Kanalizasyon İdaresi Genel Müdürlüğü(HATSU), yeni su kaynakları yaratarak güçlü ve sağlıklı su iletimi sağlama çalışmalarını il genelinde sürdürüyor.

Reyhanlı ilçesine bağlı Çakıryiğit Mahallesi’nin yetersiz kalan içme suyu kapasitesini arttırmak için açılan sondaj kuyusunda bağlantı çalışmaları yapan HATSU Genel Müdürlüğü, saniyede elde edilen 4 litre suyu iletmek için vana ile elektrik enerjisi bağlantı çalışmaları yapıldığını ve vatandaşların kullanımına sunulduğunu belirtti.

Sondaj kuyusunda hijyen çalışmalarının da gerçekleştirildiğine ve suyun güvenli bir şekilde mahalleye iletildiğine vurgu yapan HATSU, temiz ve güçlü su iletmek için ihtiyaç duyulan bölgelerde yeni su kaynağı yaratma çalışmalarının süreceğinin altını çizdi.

MUHTAR İRİ’DEN BAŞKAN ÖNTÜRK’E TEŞEKKÜR

Yapılan çalışmalar sonrası memnuniyetini dile getiren Çakıryiğit Mahalle Muhtarı Yahya İri, “2-3 yıldır su sıkıntısı çekiyorduk. Şu an kuyumuzu devreye aldık ve sıkıntımız bitecek. Emek veren Hatay Büyükşehir Belediye Başkanımız Mehmet Öntürk ve HATSU ekiplerine çok teşekkür ediyorum. Allah hepsinden razı olsun” dedi.

Haberin fotoğraflarını ve videosunu aşağıdaki linklerden indirebilirsiniz.

https://we.tl/t-jMFchHeKk7

https://we.tl/t-5S8PsXefi4",30.07.2024
2024-07-30,"HBB, ULAŞIM SORUNLARINA ÇÖZÜM ÜRETİYOR",https://hatay.bel.tr/haberler/hbb-ulasim-sorunlarina-cozum-uretiyor,"HBB, ULAŞIM SORUNLARINA ÇÖZÜM ÜRETİYOR","HBB, ULAŞIM SORUNLARINA ÇÖZÜM ÜRETİYOR

Hatay Büyükşehir Belediyesi, il genelinde yapılan yol bakım ve onarım çalışmalarıyla güvenli bir ulaşım ağı oluşturmaya devam ediyor.

Fen İşleri Daire Başkanlığı, Antakya ve Samandağ ilçelerinde kritik noktalarda bulunan ve trafik yoğunluğunun çok olduğu bölgelerde çalışmalarını hızlandırdı.

Büyükşehir ekipleri, Antakya Güzelburç Mahallesi Helena Center önü ve İpekyolu Caddesi’nde yol genişletme, sathi kaplama ve su geçiş noktalarında büz döşeme çalışmalarına başladı.

Hatay’ın ulaşım sorunlarına çözüm üretmeye devam ettiklerini aktaran HBB yetkilileri, Habibi Neccar Kavşağı’nda (Honda Kavşağı) trafik yoğunluğunu azaltan yolda çalışmaların tüm hızıyla devam ettiğine dikkat çekti.

Güzelburç Mahallesi Muhtarı Hasan Ateş ise HBB Başkanı Mehmet Öntürk ve ekibine teşekkürlerini ileterek çalışmalardan dolayı memnuniyetlerini iletti.

SAHİL YOLU ASFALTLANDI

Ayrıca HBB ekipleri, Samandağ Tekebaşı Mahallesi-Meydan Mahallesi arasındaki 7500 metrelik sahil yolunda başlayan sathi kaplama çalışmalarını tamamlayarak bölge ulaşımını daha güvenli ve konforlu hale getirdi.

Not: Haberin video ve fotoğraflarını aşağıdaki linklerden indirebilirsiniz:

Video: https://we.tl/t-H14gfL2LED

Fotoğraf: https://we.tl/t-s7y8AIR2tw",30.07.2024
2024-07-29,KIRSALDA ULAŞIM KALİTESİ ARTTIRILIYOR,https://hatay.bel.tr/haberler/kirsalda-ulasim-kalitesi-arttiriliyor,KIRSALDA ULAŞIM KALİTESİ ARTTIRILIYOR,"KIRSALDA ULAŞIM KALİTESİ ARTTIRILIYOR

Hatay Büyükşehir Belediyesi, il genelinde yol iyileştirme projelerine hız vererek ulaşım kalitesini önemli ölçüde arttırıyor.

Fen İşleri Daire Başkanlığı; Reyhanlı ilçesine bağlı Ahmetbeyli, Koruhöyük, Suluköy, Karacanlık ve Kurtuluş Mahalleleri ile Antakya'ya bağlı Demirköprü Mahallesi arasındaki bağlantı yollarında sathi kaplama işlemlerini tamamladı.

Yapılan çalışmalarla Ahmetbeyli-Koruhöyük arası 3500 metre, Suluköy-Karacanlık arası 4500 metre ve Kurtuluş-Demirköprü arası 4500 metre uzunluğundaki yollar daha güvenli duruma getirilerek ulaşım kalitesi arttırıldı.

Kırsal kalkınmayı önemsediklerini ve üretim yollarını onardıklarını vurgulayan HBB yetkilileri, çalışmaların hızla devam ettiğini belirterek şehir genelindeki diğer yol iyileştirme çalışmalarının da yakın bir gelecekte tamamlanacağını duyurdu.

Not: Haberin video ve fotoğraflarını aşağıdaki linklerden indirebilirsiniz:

Video: https://we.tl/t-qjjHyEze8R

Fotoğraf: https://we.tl/t-IOqCTNcS74",29.07.2024
2024-07-29,DEFNE ÇARDAKLI’DA ESKİ ŞEBEKE YENİLENDİ,https://hatay.bel.tr/haberler/defne-cardaklida-eski-sebeke-yenilendi,DEFNE ÇARDAKLI’DA ESKİ ŞEBEKE YENİLENDİ,"DEFNE ÇARDAKLI’DA ESKİ ŞEBEKE YENİLENDİ

Hatay Büyükşehir Belediyesi içme suyunun güçlü, sağlıklı ve kayıpsız şekilde iletimini sağlamak amacıyla çalışmaları kapsamlı şekilde sürdürüyor.

HBB Su ve Kanalizasyon İdaresi Genel Müdürlüğü (HATSU), içme suyu şebekesi olmayan ve su kaybı yaşanan noktalarda yeni şebeke inşa çalışmalarına, Defne Çardaklı Mahallesi 6105. Sokak’ta yeni bir hat çekerek devam etti.

Basınca dayanıklı borularla şebeke inşa edildiği çalışma ile abone bağlantılarının yapıldığı bilgisini veren Genel Müdürlük, çalışmanın tamamlanması ile birlikte bölgedeki meskenlere güçlü ve temiz su iletimi sağlanacağının altını çizdi.

HATSU yaşam kaynağı olan suyun temiz işletilmesi, korunması ve kaybının önlenmesi amacıyla çalışmaların sürdüğünü vurguladı.

Not: Haberin görsellerini aşağıdaki linkten indirebilirsiniz:

https://we.tl/t-MpRWsWNWOm",29.07.2024
2024-07-28,İSKENDERUN ŞEHİR MERKEZİ’NDE TRAFİK AKIŞININ YÖNÜ DEĞİŞTİ,https://hatay.bel.tr/haberler/iskenderun-sehir-merkezinde-trafik-akisinin-yonu-degisti,İSKENDERUN ŞEHİR MERKEZİ’NDE TRAFİK AKIŞININ YÖNÜ DEĞİŞTİ,"İSKENDERUN ŞEHİR MERKEZİ’NDE TRAFİK AKIŞININ YÖNÜ DEĞİŞTİ

BAŞKAN ÖNTÜRK ÇALIŞMALARI YERİNDE İNCELEDİ

Hatay Büyükşehir Belediyesi Ulaşım Koordinasyon Merkezi (UKOME) tarafından alınan karar neticesinde, İskenderun İlçesi’ndeki iki ana cadde ve bağlı yolların trafik akış yönü değiştirildi.

İl genelinde trafik düzeni oluşturmak ve araç ile yaya güvenliğini sağlamak adına Temmuz Ayı UKOME toplantısında karara bağlanan gündem maddeleri kapsamında, İskenderun Şht. Pamir Caddesi ile Ulucami Caddesi’nin trafik akış yönü değişti ve bağlı yollarda düzenleme yapıldı.

HBB Ulaşım Dairesi Başkanlığı ekipleri, Prof. Muammer Aksoy Caddesi Pac Mevkii’nde bulunan kavşağın yön değişimi sonrası trafik akışının daha güvenli bir hale getirilmesi adına düzenleme çalışması yaptı ve yönlendirme levhalarını yerleştirdi.

Yön değişimi çalışmaları kapsamında Şht. Pamir Caddesi’nin Sahil Atatürk Caddesi’ne bağlanan kısımda çalışma yapan HBB Fen İşleri Dairesi Başkanlığı ekipleri, bölgedeki saat kulesi ile refüjlerin kaldırılmasının ardından asfalt serimi çalışmasını başlattı.

Çalışmalar sırasında HBB Trafik Zabıta ekipleri tarafından yol güvenliği sağlamak adına duba yerleştirildi ve şerit çekilerek araç şoförlerine bilgilendirme yapıldı.

ÖNTÜRK: “İSKENDERUN’A HAYIRLI OLSUN”

İskenderun’da yapılan çalışmaları İskenderun Belediye Başkanı Mehmet Dönmez ile birlikte yerinde inceleyen HBB Başkanı Mehmet Öntürk, yeni yön düzenlemesinin ve yapılan çalışmaların İskenderun halkına hayırlı olması temennilerinde bulundu ve çalışan personellere kolaylıklar diledi.

Not: Haberin görsellerini aşağıdaki linkten indirebilirsiniz:

Fotoğraf link :  https://we.tl/t-GdFaDYzDOs

Video link:        https://we.tl/t-8TABdsx2Ys",28.07.2024
2024-07-27,ÇOCUKLAR FİDANLARI TOPRAKLA BULUŞTURDU,https://hatay.bel.tr/haberler/cocuklar-fidanlari-toprakla-bulusturdu,ÇOCUKLAR FİDANLARI TOPRAKLA BULUŞTURDU,"ÇOCUKLAR FİDANLARI TOPRAKLA BULUŞTURDU

Hatay Büyükşehir Belediyesi kendi ürettiği sosyal sorumluluk projeleriyle şehir genelinde vatandaşlara hizmetini sürdürürken aynı zamanda sivil toplum kuruluşlarının da proje ve çalışmalarına destek oluyor.

HBB Park-Bahçe ve Yeşil Alanlar Dairesi Başkanlığı, Türkiye Üniversiteli Kadınlar Derneği’nin “Yurduma Işık Ol” projesi kapsamında 75. Yıl İlkokulu öğrencilerinin okul bahçesinde defne, lavanta gibi farklı türden bitkileri toprakla buluşturmasına katkıda bulundu.

Çocukların kendi fidanlarını kendilerinin dikip büyütmelerine olanak sağlayacak proje kapsamına HBB ekipleri toprağa dikilecek fidanların yanı sıra personel ve ekipman desteğinde bulundu.

Yetkililer geleceğimizin teminatı olan çocuklarımızın gelişimine katkı sağlayacak tüm sivil toplum kuruluşu ve projelere destek olacaklarını aktardı.

Not: Haberin görsellerini aşağıdaki linkten indirebilirsiniz:

https://we.tl/t-MvnNgfmLth

https://we.tl/t-KGzDZrKppU",27.07.2024
2024-07-26,ANTAKYA KURUYER’DE 40 YILLIK ŞEBEKE YENİLENİYOR,https://hatay.bel.tr/haberler/antakya-kuruyerde-40-yillik-sebeke-yenileniyor,ANTAKYA KURUYER’DE 40 YILLIK ŞEBEKE YENİLENİYOR,"ANTAKYA KURUYER’DE 40 YILLIK ŞEBEKE YENİLENİYOR

Hatay Büyükşehir Belediyesi Su ve Kanalizasyon İdaresi Genel Müdürlüğü (HATSU), fiziki ömrünü yitirerek içme suyu kesintilerine sebep olan ve su iletiminde yetersiz kalan şebekelerde yenileme çalışmalarını sürdürüyor.

İçme suyu şebeke inşa çalışmalarını sürdürerek sağlıksız, ekonomik ömrünü tamamlamış ve sık sık arızalanan boruları bertaraf etme çalışmalarının sürdüren HATSU, Antakya ilçesine bağlı Kuruyer Mahallesi Merkez Sokak’ta yetersiz kalan şebekenin daha büyük ebatlardaki borularla yeniledi.

Çalışma kapsamında 500 metre hat inşa edildiğini ve abone bağlantı çalışmaları açıklayan Genel Müdürlük, yaşam kaynağı olan içme suyunun vatandaşlara sağlıklı, temiz ve daha kaliteli bir şekilde iletilmesi amacıyla basınca dayanıklı boruların çekildiğini belirtti.

Ayrıca İdare, kayıp ve kaçağı minimum seviyeye çekmek için de çalışmaların kent genelinde sürdüğünü vurguladı.

MUHTAR KARADENİZ: YAPILAN HİZMETLERİ GÖRÜYORUZ

Çalışmalar konusunda duygu ve düşüncelerini dile getiren Kuruyer Mahalle Muhtarı Yusuf Karadeniz, “Mevcut şebekemiz 35-40 yıllıktı. Borularımızın çoğu çürük durumdaydı ve büyük sıkıntılar yaşıyorduk. Eski şebekelerin yenilenmesi için HATSU’ya başvurduk. İlk etapta 500 metre şebekemiz, basınca dayanıklı borularla yenilendi. HATSU ekipleri elinden geleni yapıyor ve yapılan hizmetleri görüyoruz. Başkan Mehmet Öntürk’e ve HATSU ekiplerine hizmetleri için teşekkür ediyoruz.” ifadelerine yer verdi.

Not: Haberin fotoğraflarını aşağıdaki linklerden indirebilirsiniz:

Fotoğraf: https://we.tl/t-1qEsXIYONn

Video: https://we.tl/t-gIpwUAF1Sk",26.07.2024
